Country,Year,PDF_URL,Source,Document_Title,Status,Notes
"Congo, Republic of",2023,https://documents.worldbank.org/curated/en/099030824125036718/pdf/BOSIB-031fc1fe-3f5f-4cdb-88f9-bef55e14d1a4.pdf,World Bank/IMF,Republic of Congo - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #188213; published 2023-12-31
"Congo, Republic of",2024,https://documents.worldbank.org/curated/en/099111124152538008/pdf/BOSIB-81ec9630-4723-4dcc-af9d-194dc6c97cb8.pdf,World Bank/IMF,"Congo, Republic of  - Joint World Bank-IMF Debt Sustainability Analysis",Needs Verification,WB Report #194667; published 2024-07-30
"Congo, Republic of",2025,https://documents.worldbank.org/curated/en/099070225162576791/pdf/BOSIB-6d286ebc-1ce5-49bb-af39-796e989b104d.pdf,World Bank/IMF,Republic of Congo - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #202844; published 2025-06-30
"Congo, Republic of",2005,https://documents1.worldbank.org/curated/en/883571468315301247/pdf/356200DSAGUIDE.pdf,World Bank,How to do a Debt Sustainability Analysis for Low-Income ...,Needs Verification,"Found via web search. A debt sustainability analysis (DSA) assesses how a country's ... Congo, Republic of. Weak. IDA-only"
"Congo, Republic of",2006,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr15263.pdf,IMF,Republic of Congo: Debt Sustainability Analysis,Needs Verification,Found via web search. This debt sustainability analysis ... interest rates. Page 5. REPUBLIC OF CONGO. INTERNATIONAL MONET
"Congo, Republic of",2007,https://www.imf.org/external/np/pp/2007/eng/041607.pdf,IMF,041607.pdf,Needs Verification,"Found via web search. Congo, Republic of. Samoa. Côte d'Ivoire. São Tomé and Príncipe ... debt sustainability analysis und"
"Congo, Republic of",2008,https://www.elibrary.imf.org/downloadpdf/view/journals/007/2009/037/007.2009.issue-037-en.pdf,IMF,Untitled - IMF eLibrary - International Monetary Fund,Needs Verification,"Found via web search. Debt Sustainability Analysis. DSF. Debt ... (2008), Dal Bo and Rossi (2007), Gupta et al. (2008). 23"
"Congo, Republic of",2009,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr15263.pdf,IMF,Republic of Congo: Debt Sustainability Analysis,Needs Verification,Found via web search. This debt sustainability analysis ... interest rates. Page 5. REPUBLIC OF CONGO. INTERNATIONAL MONET
"Congo, Republic of",2010,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr15263.pdf,IMF,Republic of Congo: Debt Sustainability Analysis,Needs Verification,Found via web search. This debt sustainability analysis ... interest rates. Page 5. REPUBLIC OF CONGO. INTERNATIONAL MONET
"Congo, Republic of",2011,https://www.imf.org/external/pubs/ft/dsa/pdf/2013/dsacr13282.pdf,IMF,REPUBLIC OF CONGO,Needs Verification,"Found via web search. EXTERNAL DEBT SUSTAINABILITY ANALYSIS. 9. All of Congo's debt ... Congo, Republic of: Public Sector "
"Congo, Republic of",2012,https://www.imf.org/external/pubs/ft/dsa/pdf/2013/dsacr13282.pdf,IMF,REPUBLIC OF CONGO,Needs Verification,"Found via web search. EXTERNAL DEBT SUSTAINABILITY ANALYSIS. 9. All of Congo's debt ... Congo, Republic of: Public Sector "
"Congo, Republic of",2014,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr15263.pdf,IMF,Republic of Congo: Debt Sustainability Analysis,Needs Verification,Found via web search. This debt sustainability analysis ... interest rates. Page 5. REPUBLIC OF CONGO. INTERNATIONAL MONET
"Congo, Republic of",2015,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr15263.pdf,IMF,Republic of Congo: Debt Sustainability Analysis,Needs Verification,Found via web search. This debt sustainability analysis ... interest rates. Page 5. REPUBLIC OF CONGO. INTERNATIONAL MONET
"Congo, Republic of",2016,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr15263.pdf,IMF,Republic of Congo: Debt Sustainability Analysis,Needs Verification,Found via web search. This debt sustainability analysis ... interest rates. Page 5. REPUBLIC OF CONGO. INTERNATIONAL MONET
"Congo, Republic of",2017,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr15263.pdf,IMF,Republic of Congo: Debt Sustainability Analysis,Needs Verification,Found via web search. This debt sustainability analysis ... interest rates. Page 5. REPUBLIC OF CONGO. INTERNATIONAL MONET
"Congo, Republic of",2018,https://www.imf.org/-/media/files/publications/pp/2018/pp021518-macroeconomic-developments-and-prospects-in-low-income-developing-countries.pdf,IMF,imf policy paper - macroeconomic developments and ...,Needs Verification,"Found via web search. Source: IMF, World Economic Outlook and Debt Sustainability Analysis. ... Congo, Republic of. 45. $5"
"Congo, Republic of",2021,https://www.imf.org/-/media/files/publications/cr/2021/english/1cogea2021001.pdf,IMF,Republic of Congo: 2021 Article IV Consultation- ...,Needs Verification,"Found via web search. A Debt Sustainability Analysis prepared by the staffs of the IMF and the World Bank. ... Congo, Repu"
"Congo, Republic of",2022,https://www.imf.org/-/media/files/publications/cr/2021/english/1cogea2021001.pdf,IMF,Republic of Congo: 2021 Article IV Consultation- ...,Needs Verification,"Found via web search. A Debt Sustainability Analysis prepared by the staffs of the IMF and the World Bank. ... Congo, Repu"
Côte d'Ivoire,2005,https://www.imf.org/external/pubs/ft/scr/2005/cr05173.pdf,IMF,Enhanced Initiative for Heavily Indebted Poor Countries,Needs Verification,Found via web search. Updated Debt Sustainability Analysis ... 3/ Côte d'Ivoire reached its decision point under the origi
Côte d'Ivoire,2006,https://www.imf.org/external/pubs/ft/dsa/pdf/2014/dsacr12332.pdf,IMF,Côte d'Ivoire: Debt Sustainability Analysis,Needs Verification,Found via web search. Côte d'Ivoire remains at a moderate risk of debt distress. This debt sustainability analysis. (DSA) 
Côte d'Ivoire,2007,https://www.imf.org/external/pubs/ft/scr/2007/cr07312.pdf,IMF,Côte d'Ivoire: 2007 Article IV Consultation and Request for ...,Needs Verification,Found via web search. CÔTE D'IVOIRE. Joint IMF/World Bank Debt Sustainability Analysis 2007. Prepared by the staffs of the
Côte d'Ivoire,2008,https://www.imf.org/external/pubs/ft/dsa/pdf/dsacr11194.pdf,IMF,Côte d'Ivoire-- Joint Debt Sustainability Analysis Under the ...,Needs Verification,"Found via web search. Joint Debt Sustainability Analysis Under the Debt ... At end-2008, Côte d'Ivoire's external public d"
Côte d'Ivoire,2009,https://www.imf.org/external/pubs/ft/dsa/pdf/dsacr11194.pdf,IMF,Côte d'Ivoire-- Joint Debt Sustainability Analysis Under the ...,Needs Verification,Found via web search. Joint Debt Sustainability Analysis Under the Debt Sustainability Framework for ... The last DSA for 
Côte d'Ivoire,2010,https://www.imf.org/external/pubs/ft/dsa/pdf/dsacr11194.pdf,IMF,Côte d'Ivoire-- Joint Debt Sustainability Analysis Under the ...,Needs Verification,Found via web search. Joint Debt Sustainability Analysis Under the Debt Sustainability Framework for ... holders of Côte d
Côte d'Ivoire,2011,https://www.imf.org/external/pubs/ft/dsa/pdf/dsacr11328.pdf,IMF,Côte d'Ivoire: Joint Debt Sustainability Analysis Under the ...,Needs Verification,Found via web search. Joint Debt Sustainability Analysis Under the Debt Sustainability Framework for ... The last DSA for 
Côte d'Ivoire,2012,https://www.imf.org/external/pubs/ft/dsa/pdf/2012/dsa12332.pdf,IMF,Côte d'Ivoire: Joint Debt Sustainability Analysis Under the ...,Needs Verification,"Found via web search. November 15, 2012. Côte d'Ivoire remains at a moderate risk of debt distress. This debt sustainabili"
Côte d'Ivoire,2013,https://www.imf.org/external/pubs/ft/dsa/pdf/2014/dsacr14358.pdf,IMF,Côte d'Ivoire: Debt Sustainability Analysis,Needs Verification,Found via web search. External borrowing during 2013–17 is being guided by Côte d'Ivoire's Medium-Term Debt ... This debt 
Côte d'Ivoire,2014,https://www.imf.org/external/pubs/ft/dsa/pdf/2014/dsacr14358.pdf,IMF,Côte d'Ivoire: Debt Sustainability Analysis,Needs Verification,Found via web search. Côte d'Ivoire continues to face a moderate risk of debt distress. ... This debt sustainability analy
Côte d'Ivoire,2015,https://www.imf.org/-/media/files/dsa/external/pubs/ft/dsa/pdf/2015/dsacr15341.pdf,IMF,Côte d'Ivoire: Debt Sustainability Analysis,Needs Verification,"Found via web search. • This debt sustainability analysis ... Most recently in early November 2015, Moody's upgraded Côte "
Côte d'Ivoire,2016,https://www.imf.org/-/media/files/dsa/external/pubs/ft/dsa/pdf/2016/dsacr16383.pdf,IMF,"Côte d'Ivoire: Debt Sustainability Analysis, ...",Needs Verification,Found via web search. This debt sustainability analysis (DSA) concludes that Côte d ... Côte d'Ivoire's WAEMU membership c
Côte d'Ivoire,2017,https://www.imf.org/-/media/files/dsa/external/pubs/ft/dsa/pdf/2017/dsacr17372.pdf,IMF,Côte d'ivoire: Debt Sustainability Analysis,Needs Verification,Found via web search. This debt sustainability analysis (DSA) concludes that Côte d'Ivoire remains at a moderate risk of d
Côte d'Ivoire,2018,https://www.imf.org/external/pubs/ft/dsa/pdf/2018/dsacr18182.pdf,IMF,Côte D'Ivoire: Debt Sustainability Analysis,Needs Verification,Found via web search. This debt sustainability analysis (DSA) update reflects new information since the last DSA ... Côte 
Côte d'Ivoire,2019,https://www.imf.org/external/pubs/ft/dsa/pdf/2019/dsacr19366.pdf,IMF,CÔTE D'IVOIRE,Needs Verification,Found via web search. The debt sustainability analysis under the new DSA indicates that Côte d'Ivoire remains at moderate 
Côte d'Ivoire,2020,https://www.imf.org/-/media/files/dsa/external/pubs/ft/dsa/pdf/2020/dsacr20321.pdf,IMF,Côte d'Ivoire,Needs Verification,Found via web search. The debt sustainability analysis under the new DSA indicates that Côte d'Ivoire remains at moderate 
Côte d'Ivoire,2021,https://documents1.worldbank.org/curated/en/099061124161025695/pdf/BOSIB15f7fd8ff08d1afdc1ca388c286cb6.pdf,World Bank,côte d'ivoire : joint bank-fund debt sustainability analysis,Needs Verification,Found via web search. The new debt sustainability analysis indicates that Côte d'Ivoire remains at moderate risk of extern
Côte d'Ivoire,2022,https://documents1.worldbank.org/curated/en/099061124161025695/pdf/BOSIB15f7fd8ff08d1afdc1ca388c286cb6.pdf,World Bank,côte d'ivoire : joint bank-fund debt sustainability analysis,Needs Verification,Found via web search. The new debt sustainability analysis indicates that Côte d'Ivoire remains at moderate risk of extern
Côte d'Ivoire,2023,https://documents1.worldbank.org/curated/en/099011224103540785/pdf/BOSIB10dcde07b04d18d1110b4cf8bdb4ac.pdf,World Bank,côte d'ivoire: joint bank-fund debt sustainability analysis,Needs Verification,Found via web search. CÔTE D'IVOIRE: JOINT BANK-FUND DEBT SUSTAINABILITY ANALYSIS. Risk of external debt distress. Moderat
Côte d'Ivoire,2024,https://documents1.worldbank.org/curated/en/099011224103540785/pdf/BOSIB10dcde07b04d18d1110b4cf8bdb4ac.pdf,World Bank,côte d'ivoire: joint bank-fund debt sustainability analysis,Needs Verification,Found via web search. CÔTE D'IVOIRE: JOINT BANK-FUND DEBT SUSTAINABILITY ANALYSIS. Risk of external debt distress. Moderat
Côte d'Ivoire,2025,https://documents1.worldbank.org/curated/en/099061124161025695/pdf/BOSIB15f7fd8ff08d1afdc1ca388c286cb6.pdf,World Bank,côte d'ivoire : joint bank-fund debt sustainability analysis,Needs Verification,Found via web search. The new debt sustainability analysis indicates that Côte d'Ivoire remains at moderate risk of extern
Djibouti,2013,https://documents.worldbank.org/curated/en/335321468028815551/pdf/Djibouti-Joint-bank-fund-debt-sustainability-analysis-2013-update.pdf,World Bank/IMF,Djibouti - Joint bank-fund debt sustainability analysis : 2013 update,Needs Verification,WB Report #80995; published 2013-07-19
Djibouti,2019,https://documents.worldbank.org/curated/en/790951571492263190/pdf/IBArchive-3c220b75-e514-4e84-8715-0b0290d38a05.pdf,World Bank/IMF,Djibouti - Joint World Bank-IMF Debt Sustainability Analysis : September 2019,Needs Verification,WB Report #142766; published 2019-09-10
Djibouti,2020,https://documents.worldbank.org/curated/en/649601596487780040/pdf/IBArchive-ca1afa5f-57ed-4e46-a9e4-77b192f0f049.pdf,World Bank/IMF,Djibouti - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #151383; published 2020-07-29
Djibouti,2024,https://documents.worldbank.org/curated/en/099070924145514184/pdf/BOSIB-aab02d8c-de3d-4d6b-8bb7-b924a2cb2776.pdf,World Bank/IMF,Djibouti - Joint World Bank-IMF Debt Sustainability Analysis,Needs Verification,WB Report #192483; published 2024-03-31
Djibouti,2005,https://documents1.worldbank.org/curated/en/883571468315301247/pdf/356200DSAGUIDE.pdf,World Bank,How to do a Debt Sustainability Analysis for Low-Income ...,Needs Verification,Found via web search. A debt sustainability analysis (DSA) assesses how a country's ... Djibouti. Weak. Hardened terms. Ni
Djibouti,2006,https://documents1.worldbank.org/curated/en/883571468315301247/pdf/356200DSAGUIDE.pdf,World Bank,How to do a Debt Sustainability Analysis for Low-Income ...,Needs Verification,Found via web search. A debt sustainability analysis (DSA) assesses how a country's ... Djibouti. Weak. Hardened terms. Ni
Djibouti,2007,https://www.imf.org/external/pubs/ft/scr/2007/cr07178.pdf,IMF,Djibouti: 2007 Article IV Consultation—Staff Report,Needs Verification,Found via web search. Djibouti: 2007 Article IV ... 1/ 2002. Page 34. 32. APPENDIX I. DJIBOUTI: JOINT FUND-WORLD BANK DEBT
Djibouti,2008,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr15338.pdf,IMF,Djibouti: Debt Sustainability Analysis,Needs Verification,"Found via web search. 1 In December 2013, the Gulf countries decided to grant Djibouti US$200 million over 2014–17. ... Th"
Djibouti,2009,https://www.imf.org/external/pubs/ft/scr/2009/cr09216.pdf,IMF,Djibouti: 2008 Article IV Consultation and Request for a ...,Needs Verification,Found via web search. Djibouti. Page 40. 38. APPENDIX I. DJIBOUTI: JOINT BANK-FUND DEBT SUSTAINABILITY ANALYSIS (DSA). The
Djibouti,2010,https://www.elibrary.imf.org/downloadpdf/view/journals/007/2010/006/007.2010.issue-006-en.pdf,IMF,Download PDF,Needs Verification,"Found via web search. Djibouti. Senegal. Eritrea. Sierra Leone ... scenario for the public debt sustainability analysis, t"
Djibouti,2011,https://www.imf.org/external/pubs/ft/dsa/pdf/2017/dsacr1787.pdf,IMF,"Djibouti: Debt Sustainability Analysis, ...",Needs Verification,Found via web search. This Debt Sustainability Analysis (DSA) confirms that Djibouti continues to face a high risk of debt
Djibouti,2012,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr15338.pdf,IMF,Djibouti: Debt Sustainability Analysis,Needs Verification,"Found via web search. 1 In December 2013, the Gulf countries decided to grant Djibouti US$200 million over 2014–17. ... Th"
Djibouti,2014,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr15338.pdf,IMF,Djibouti: Debt Sustainability Analysis,Needs Verification,"Found via web search. 1 In December 2013, the Gulf countries decided to grant Djibouti US$200 million over 2014–17. ... Th"
Djibouti,2015,https://www.imf.org/external/pubs/ft/dsa/pdf/2015/dsacr15338.pdf,IMF,Djibouti: Debt Sustainability Analysis,Needs Verification,"Found via web search. 1 In December 2013, the Gulf countries decided to grant Djibouti US$200 million over 2014–17. ... Th"
Djibouti,2016,https://www.imf.org/external/pubs/ft/dsa/pdf/2017/dsacr1787.pdf,IMF,"Djibouti: Debt Sustainability Analysis, ...",Needs Verification,Found via web search. This Debt Sustainability Analysis (DSA) confirms that Djibouti continues to face a high risk of debt
